wgiCat,EIN,Name,Subsector,Form,Year,Contributions,Revenue,Expenses,Assets,,,,,,,,,,,,,,,,
GIRL,473948151.000000,CAPE CRUSH INC,07) Human services,990EZ,2018,0,12377,13065,8579
GV,43478066.000000,SUDBURY-WAYLAND-LINCOLN DOMESTIC VIOLENCE ROUNDTABLE INC,07) Human services,990EZ,2018,12578,12578,13163,19931
GIRL,264005985.000000,FRIENDS OF CC GIRLS LACROSSE,07) Human services,990EZ,2018,7600,12800,12300,7800
GIRL,261374016.000000,TEWKSBURY HIGH GIRLS BASKETBALL BOOSTER CLUB,07) Human services,990EZ,2018,120,14061,12545,8878
GIRL,474139882.000000,GIRLS INDEPENDENT GOLF LEAGUE INC,07) Human services,990EZ,2018,14270,14285,14499,4066
WSNW,42623010.000000,LA LECHE LEAGUE INTERNATIONAL INC LLL MA VT RI,07) Human services,990EZ,2018,4171,14328,13318,47585
GIRL,460560037.000000,SHREWSBURY GIRLS LACROSSE INC,07) Human services,990EZ,2018,0,14723,16426,5097
"WHSV,WSW",640960439.000000,MAHILA PARTNERSHIP A GRASS ROOTS WOMENS INITIATIVE INC,07) Human services,990EZ,2017,14786,14786,19147,0
GIRL,421652843.000000,CONCORD CARLISLE GIRLS HOCKEY CLUB,07) Human services,990EZ,2018,10600,14800,14700,11600
GIRL,383915811.000000,MASCONOMET GIRLS SOCCER ASSOCIATION INC MASCO GIRLS SOCCER BOOSTERS,07) Human services,990EZ,2018,14901,14901,15876,11792
WHSV,831606056.000000,SECOND TIMES A CHARM,07) Human services,990EZ,2019,5940,15160,13074,2086
GIRL,273906102.000000,DYHS GIRLS HOCKEY BOOSTER INC,07) Human services,990EZ,2018,5525,15725,12344,23350
GV,272445885.000000,ANGELS VOICE ORPHANAGE,07) Human services,990EZ,2018,15911,15911,20898,10029
WHSV,43391863.000000,FATHERS AND MOTHERS INFANTS ELDERS AND YOUTH INC FAMILY INC,07) Human services,990EZ,2018,13200,16700,29708,1972
GIRL,272906965.000000,HINGHAM GIRLS VOLLEYBALL INC,07) Human services,990EZ,2018,0,17333,18526,8370
GIRL,42639215.000000,BILLERICA GIRLS SOFTBALL ASSOCIATION INC,07) Human services,990EZ,2017,0,18122,17131,44663
GIRL,264157893.000000,WESTBOROUGH GIRLS LACROSSE ASSOCIATION INC,07) Human services,990EZ,2018,512,18290,17377,0
GIRL,274750550.000000,FRIENDS OF BARNSTABLE HIGH SCHOOL GIRLS ICE HOCKEY,07) Human services,990EZ,2018,450,18549,12707,13102
GV,460851391.000000,FRIENDS OF THE HOUSE OF HOPE SHELTER INC,07) Human services,990EZ,2018,19965,19965,19550,2114
GIRL,364709330.000000,FRIENDS OF CONCORD CARLISLE GIRLS SOCCER,07) Human services,990EZ,2018,12300,20300,18300,14600
GIRL,42688635.000000,VALLEY WOMENS MARTIAL ARTS INC,07) Human services,990EZ,2018,9245,22480,24350,8069
GIRL,43583668.000000,MARTHAS VINEYARD GIRLS ICE HOCKEY BOOSTER,07) Human services,990EZ,2018,22527,22550,22250,8868
GIRL,800690270.000000,EVERETT GIRLS SOFTBALL LEAGUE,07) Human services,990EZ,2018,11458,23294,23429,2273
GIRL,43267287.000000,FRIENDS OF GRANDMOTHERS GARDEN INC,07) Human services,990,2018,4434,23851,27043,503286
GIRL,814175071.000000,MARBLEHEAD GIRLS BASKETBALL LEAGUE,07) Human services,990EZ,2018,0,25519,17309,34953
GIRL,43250836.000000,NEWBURYPORT GIRLS BASKETBALL ASSOCIATION LTD,07) Human services,990EZ,2018,0,25791,18769,28471
"WHLTH,WHSV",275426948.000000,RUN FOR FAITH INC,07) Human services,990,2017,23003,27054,28952,0
WHSV,833307979.000000,WOMEN THRIVING INC,07) Human services,990EZ,2019,20679,27297,11779,0
WHSV,611467070.000000,WOMANADE INC,07) Human services,990EZ,2018,27584,27584,39811,11218
GIRL,42578752.000000,DOROTHY BRUNO HILLS TENNIS LEAGUE INC,07) Human services,990EZ,2018,500,29500,24780,8432
GIRL,831849400.000000,NEW ENGLAND WOMENS HOCKEY ALLIANCE,07) Human services,990EZ,2019,0,30000,19313,10687
GIRL,264385991.000000,MEDFORD YOUTH GIRLS SOFTBALL INC,07) Human services,990EZ,2018,4953,30032,29204,6744
GIRL,814989970.000000,CHARLESTOWN GIRLS SOFTBALL,07) Human services,990EZ,2017,0,31884,27069,0
GIRL,464756385.000000,NORFOLK GIRLS SOFTBALL INC,07) Human services,990EZ,2018,2500,34846,32902,8967
WHSV,263322857.000000,HEAPS OF HOPE,07) Human services,990EZ,2018,11625,35043,45791,34264
WHSV,134334549.000000,WOMANADE AT THE PINEHILLS INC,07) Human services,990EZ,2018,35531,35531,25227,40169
"WHLTH,WHSV",461876554.000000,BODHI & MIND YOGA INC BODHI & MIND YOGA,07) Human services,990EZ,2017,35761,35761,37865,14084
GV,453580292.000000,LOVE LIFE NOW FOUNDATION INC,07) Human services,990EZ,2018,2907,36093,33767,8658
GIRL,205072705.000000,ACTON BOXBOROUGH GIRLS YOUTHLACROSSE INC,07) Human services,990EZ,2018,0,38695,38428,34302
"WHLTH,WHSV",822953427.000000,SURVIVINGBREASTCANCER,07) Human services,990,2018,39554,39554,32070,12586
GIRL,204661646.000000,BRIDGEWATER GIRLS SOFTBALL LEAGUE,07) Human services,990EZ,2018,0,40653,45265,24564
"WHLTH,GIRL",461446401.000000,MISS PINK PAGEANT ASHLEY L SHULTZ SOLE MBR,07) Human services,990EZ,2018,22398,40958,42211,86082
"GIRL,WSW",43251617.000000,SOMERSET BERKLEY SOFTBALL LEAGUE,07) Human services,990EZ,2018,3739,41035,37382,21227
WHSV,582667052.000000,PRATTHANADEE FOUNDATION INC,07) Human services,990EZ,2017,42206,42206,45384,4464
GV,43473545.000000,OUR DEAF SURVIVORS CENTER INC,07) Human services,990EZ,2018,42300,42301,52297,12608
WHSV,464170798.000000,AMILIAS LIGHT INC,07) Human services,990EZ,2018,17675,42991,28883,51875
WHSV,465746993.000000,LEE ANN MANNILLO FOUNDATION INC,07) Human services,990EZ,2018,19212,43098,31053,40716
"GIRL,WSW",352206518.000000,TEWKSBURY GIRLS BASKETBALL LEAGUE INC,07) Human services,990EZ,2018,0,44060,43709,34897
"GV,WSW",42900116.000000,HOUSING AND ECONOMIC RESOURCES FOR WOMEN INC,07) Human services,990,2014,6437,44232,46704,0
GIRL,43220996.000000,BAY STATE GIRLS SOFTBALL INC,07) Human services,990EZ,2018,4450,46322,50022,20463
GIRL,320105257.000000,CHARLTON SOFTBALL ASSOCIATION,07) Human services,990EZ,2018,6840,48086,44875,20009
GIRL,43218134.000000,WEYMOUTH GIRLS BASKETBALL INC,07) Human services,990EZ,2018,0,50334,40822,11012
WHSV,141866590.000000,MOTHERWOMAN INC,07) Human services,990EZ,2018,41153,50691,45623,15773
GIRL,202576370.000000,MEGAGPO INC,07) Human services,990EZ,2018,0,50990,57975,54876
GIRL,43525027.000000,SOUTH ATTLEBORO GIRLS RECREATION ASSOCIATION,07) Human services,990EZ,2018,10086,52782,62307,42499
GIRL,204241653.000000,GRAFTON GIRLS SOFTBALL ASSOCIATIONINC,07) Human services,990EZ,2017,11085,53001,59488,41531
GIRL,464788538.000000,MARLBORO GIRLS SOFTBALL ASSOCIATION INC,07) Human services,990EZ,2018,10037,53471,49072,70405
GV,43165640.000000,THE AFFIRMATION CENTER INC,07) Human services,990,2018,40900,53700,49246,43934
WSNW,42225821.000000,SHELBURNE FALLS AREA WOMENS CLUB BRIDGE OF FLOWERS,07) Human services,990EZ,2018,43378,55237,47193,161232
GIRL,43139698.000000,BELLINGHAM GIRLS SOFTBALL ASSOCIATION BGSA,07) Human services,990EZ,2018,23499,57245,51294,37160
GIRL,43404820.000000,SOMERSET SENIOR GIRLS SOFTBALL LEAGUE INC,07) Human services,990EZ,2018,11016,57667,53848,12834
GIRL,811331899.000000,BOSTON BATBUSTERS INC,07) Human services,990,2018,0,61666,73164,1343
GIRL,270182456.000000,MASS FRENZY INC,07) Human services,990EZ,2018,0,64720,60412,19542
GIRL,202310717.000000,WALPOLE GIRLS SOFTBALL ASSOCIATION,07) Human services,990EZ,2018,7425,66482,76747,38619
GIRL,550804570.000000,TAUNTON DYNAMITES,07) Human services,990EZ,2018,79120,67266,62403,20145
GIRL,202380720.000000,METHUEN GIRLS SOFTBALL INCOPORATED,07) Human services,990EZ,2018,7250,70688,74211,9599
GIRL,30604434.000000,PARKWAY GIRLS SOFTBALL LEAGUE INC,07) Human services,990EZ,2017,11542,70986,67571,42796
"WHSV,WSW",61627454.000000,YWCA NEW ENGLAND COUNCIL,07) Human services,990,2013,0,71924,83976,159137
"WHLTH,WHSV",113822037.000000,RUNWAY FOR RECOVERY INC,07) Human services,990,2017,204385,72956,79826,18884
"GV,WHLTH",471694824.000000,BETHLEHEM HOUSE INC,07) Human services,990EZ,2018,73749,73817,74337,41373
"WHLTH,WHSV",454013930.000000,NORTHERN BERKSHIRE PREGNANCY SUPPORT CENTER INC,07) Human services,990EZ,2018,74412,74419,91549,12088
GIRL,311802796.000000,DUXBURY GIRLS YOUTH BASKETBALL INC,07) Human services,990EZ,2018,530,74433,74464,124316
GV,223135170.000000,HEARTH INC 4 BISHOP STREET INC,07) Human services,990EZ,2018,0,78338,161780,287730
"WHLTH,WHSV",43220314.000000,HEARTBEAT CRISIS PREGNANCY CENTER,07) Human services,990EZ,2018,82545,82545,88926,14643
WHSV,466959020.000000,SISTERS FOR PEACE FOUNDATION CAROLINE WHEELER TTEE,07) Human services,990EZ,2018,84779,84788,64566,58520
GIRL,43254116.000000,DARTMOUTH GIRLS LITTLE LEAGUE INC,07) Human services,990EZ,2018,1500,85919,80534,51125
GIRL,222983752.000000,NEWTON GIRLS SOFTBALL INC,07) Human services,990EZ,2018,11931,85972,80016,129230
WSNW,510511652.000000,MASSACHUSETTS ASSOCIATION OF WOMEN IN LAW ENFORCEMENT INC,07) Human services,990EZ,2018,75000,91025,17494,90945
GIRL,651285164.000000,PITTSFIELD GIRLS SOFTBALL,07) Human services,990EZ,2018,38502,97700,100480,67630
WHSV,42258361.000000,DEDHAM WOMENS EXCHANGE INC,07) Human services,990,2018,14032,100450,91512,294920
"WHLTH,WHSV",42597799.000000,CARE NET PREGNANCY RESOURCE CENTER OF NORTH CENTRAL MASSACHUSETTS INC,07) Human services,990,2018,45112,101787,116667,88791
GIRL,426617740.000000,LITTLE LEAGUE BASEBALL INC 2210821 WHITMAN BASEBALL-SOFTBALL,07) Human services,990,2018,102013,102013,102003,27208
GIRL,472091490.000000,GIRLS ON THE RUN INTERNATIONAL GIRLS ON THE RUN WORCESTER COUNTY,07) Human services,990,2018,22982,104406,71142,63878
GIRL,20493656.000000,FRANKLIN GIRLS SOFTBALL ASSOCIATION,07) Human services,990EZ,2017,88351,110721,134371,24355
"GIRL,WSW",202871803.000000,CHELMSFORD GIRLS SOFTBALL ASSOCIATION LEAGUE INC,07) Human services,990EZ,2018,6773,117040,69507,112421
GIRL,46360759.000000,TAUNTON GIRLS SOFTBALL INC,07) Human services,990EZ,2018,0,117655,108161,80266
WHSV,812009356.000000,JOYGURU HUMANITARIAN SERVICES INC,07) Human services,990EZ,2018,150666,125072,24371,187703
"ND,GIRL",820897130.000000,WOMENS SUFFRAGE CELEBRATION COALITION OF MASSACHUSETTS INC,07) Human services,990,2019,137955,137955,117398,20557
GIRL,810774661.000000,BOSTON ROLLER DERBY INC,07) Human services,990EZ,2018,0,142786,130256,23440
GIRL,43180778.000000,TEWKSBURY GIRLS SOFTBALL INCORPORATED,07) Human services,990EZ,2018,8350,144694,134821,155014
WHSV,43488106.000000,TAILORED FOR SUCCESS,07) Human services,990,2018,150372,150372,172627,17674
GV,42121657.000000,WOMANS FRIEND SOCIETY,07) Human services,990,2018,14520,151554,160724,892135
WHSV,822904915.000000,FREEDOM LAB,07) Human services,990EZ,2018,153024,153024,98333,54691
GIRL,141932732.000000,MASS BAY GIRLS LACROSSE LEAGUE INC,07) Human services,990EZ,2018,0,154583,140931,108896
GIRL,201546869.000000,HINGHAM GIRLS HOCKEY BOOSTERS INC,07) Human services,990EZ,2018,0,158462,131412,28987
GIRL,383847754.000000,COLLEGE HOCKEY AMERICA INC,07) Human services,990,2018,0,163536,162459,82280
GEN,113824951.000000,MASS DRIFTERS JUNIOR OLYMPIC SOFTBALL,07) Human services,990,2018,171813,170843,159635,95237
GIRL,812755512.000000,MEDIAGIRLS INC,07) Human services,990EZ,2018,142037,174123,139770,114200
WHSV,364726957.000000,CHRISTINAS HOUSE,07) Human services,990,2018,74212,174505,175973,390371
"GV,RH",273350613.000000,ABUNDANT HOPE PREGNANCY RESOURCE CENTER INC,07) Human services,990,2018,179652,183128,140844,235886
GV,474540279.000000,BETHESDA HOUSE INC,07) Human services,990,2018,202591,184052,57414,487407
WHSV,273614882.000000,HOW HOUSE,07) Human services,990EZ,2018,185141,185141,224360,69767
GIRL,141995858.000000,TITLE IX GIRLS RUNNING CLUB INC,07) Human services,990EZ,2018,172326,189172,193441,155947
WHSV,43454124.000000,LEAP SELF-DEFENSE INC,07) Human services,990,2018,173156,197712,202570,27358
WHSV,463196791.000000,EMPOWER HER INC EMPOWER HER,07) Human services,990,2017,75975,199554,113712,140842
GIRL,43150530.000000,YARMOUTH-DENNIS YOUTH HOCKEY ASSOC INC,07) Human services,990,2018,0,203458,166059,245797
GIRL,43031878.000000,LITTLE LEAGUE BASEBALL INC 2211103 HOPKINTON LL,07) Human services,990,2018,10038,221569,185380,187555
GIRL,473612764.000000,GIRLS ON THE RUN INTERNATIONAL GIRLS ON THE RUN OF WESTERN MA INC,07) Human services,990,2018,89657,222372,186778,81979
GV,454148974.000000,FAMILIES FOR JUSTICE AS HEALING INC,07) Human services,990,2018,186999,226399,158454,134837
"GIRL,WSW",43070954.000000,MARBLEHEAD YOUTH HOCKEY ASSOCIATION INC,07) Human services,990,2018,0,230334,270067,153653
WHSV,237131753.000000,WOMENS EDUCATIONAL CENTER,07) Human services,990,2018,232299,232711,187041,541296
GV,43293694.000000,MELROSE ALLIANCE AGAINST VIOLENCE,07) Human services,990,2018,172705,244594,201346,391279
GIRL,272371435.000000,GIRLS ROCK CAMPAIGN BOSTON,07) Human services,990,2018,143806,245550,187688,243126
WHSV,814572839.000000,DIGNITY MATTERS INC,07) Human services,990,2018,251382,251382,142255,191860
GV,43519394.000000,DOMESTIC VIOLENCE SERVICES NETWORK INC,07) Human services,990,2018,229108,256715,323107,771791
GIRL,43464607.000000,RAIDERS SOFTBALL INC,07) Human services,990,2018,3932,262792,271299,20942
WHSV,30547972.000000,SAHELI INC,07) Human services,990,2018,263581,263581,191528,288383
WHSV,43549382.000000,BRAZILIAN WOMENS GROUP INC,07) Human services,990,2018,220532,270416,175004,218324
WHSV,46004739.000000,BETHANY UNION FOR YOUNG WOMEN,07) Human services,990,2012,150,273887,265181,0
"GIRL,WSW",42104248.000000,GIRLS INCORPORATED OF TAUNTON,07) Human services,990,2018,71022,285263,257417,404353
GV,462837911.000000,RIA HOUSE INC,07) Human services,990,2018,283356,290862,277075,127675
GV,43341645.000000,PORTAL TO HOPE,07) Human services,990,2018,325070,325070,288124,43279
GIRL,43283392.000000,WORCESTER COUNTY CRUSH,07) Human services,990,2018,2500,342153,323174,89511
"GV,WHLTH",43103404.000000,LIFE SAVER MINISTRIES INC,07) Human services,990,2018,347508,350207,365865,253172
"RH,WHSV",222474290.000000,DAYBREAK INC,07) Human services,990,2018,353503,353743,436036,418055
GIRL,222691109.000000,WOMENS GOLF ASSOCIATION OF MASSACHUSETTS INC,07) Human services,990,2017,28418,354453,382971,360633
WHSV,43409728.000000,NATIONAL PARENTS ORGANIZATION INC,07) Human services,990,2018,356401,367188,401594,616483
GIRL,263695198.000000,WEST END HOUSE GIRLS CAMP INC,07) Human services,990,2018,336080,368380,398828,1812417
GV,42104817.000000,JONAS WILLIS PARMENTER HOME INC,07) Human services,990,2018,0,382027,375024,1800451
WHSV,900688545.000000,BUDGET BUDDIES INC,07) Human services,990,2018,360833,385237,356021,249232
"GIRL,WSW",141892866.000000,SCIENCE CLUB FOR GIRLS INC,07) Human services,990,2018,382660,390382,484887,257899
WHSV,42932613.000000,FRIENDS OF THE UNBORN INCORPORATED,07) Human services,990,2018,395768,395768,394533,226275
GIRL,562296622.000000,WOMENS HOCKEY EAST ASSOCIATION,07) Human services,990,2018,0,419151,419135,62600
GV,43228055.000000,WOMENS BAR FOUNDATION OF MASSACHUSETTS INC,07) Human services,990,2018,288075,425489,395693,375865
GV,260170684.000000,HAGARS SISTERS INC,07) Human services,990,2018,428893,428895,254175,241776
"WHSV,WSW",43179955.000000,HELPING OUR WOMEN INC,07) Human services,990,2018,292483,435404,306958,1017317
GIRL,30468317.000000,RHYTHMIC DREAMS INC,07) Human services,990,2018,0,447147,451800,190679
"WHLTH,WHSV",10595450.000000,VISITATION HOUSE INC,07) Human services,990,2018,439672,449090,434388,529914
"GIRL,WSW",453771260.000000,INVEST IN GIRLS INC,07) Human services,990,2018,372034,454652,454341,257222
GIRL,201939694.000000,CENTRAL MASS JUNIORS VOLLEYBALL CLUB,07) Human services,990,2018,0,456561,459876,63431
GIRL,42104286.000000,YOUTH EMPOWERHOUSE CORP,07) Human services,990,2018,463638,467092,509483,348337
GIRL,463532424.000000,GIRLS ON THE RUN GREATER BOSTON,07) Human services,990,2018,68036,471982,312079,467211
WSNW,42105876.000000,YOUNG WOMENS CHRISTIAN ASSOCIATION,07) Human services,990,2018,364343,472450,510790,1590413
WHSV,454631121.000000,MOTHER BROOK ARTS AND COMMUNITY CENTER INC,07) Human services,990,2018,198659,473364,397455,576427
WHSV,43554741.000000,DRESS FOR SUCCESS BOSTON INC,07) Human services,990,2018,511672,496353,493496,733235
GIRL,272204294.000000,DREAM BIG INC DREAM BIG,07) Human services,990,2018,452664,512896,506643,69848
GV,271214049.000000,AMIRAH INC,07) Human services,990,2018,385869,539998,513239,576878
"WHLTH,WHSV",222630861.000000,PREGNANCY CARE CENTER OF THE MERRIMACK VALLEY INC,07) Human services,990,2018,521792,575880,545903,765957
GIRL,42692234.000000,NEWTON GIRLS SOCCER INC,07) Human services,990,2018,8720,607950,509956,482381
WSNW,465347078.000000,UNION & FIFTH INC,07) Human services,990,2017,0,637697,2082890,201691
WHSV,43212264.000000,VETERANS LEGAL SERVICES INC,07) Human services,990,2018,712788,701562,649661,1206442
WHSV,43487205.000000,HEALTH CARE WITHOUT WALLS INC,07) Human services,990,2018,706128,706522,1116238,518270
GV,222823947.000000,A SAFE PLACE INC,07) Human services,990,2018,725258,716395,659784,404768
WSNW,453741482.000000,MOTHERS FOR JUSTICE AND EQUALITY INC,07) Human services,990,2018,617795,756443,604927,311115
RH,43532986.000000,CLEARWAY CLINIC INC,07) Human services,990,2018,548454,788978,541324,625758
WSNW,42104747.000000,YWCA OF SOUTHEASTERN MASSACHUETTS,07) Human services,990,2018,720578,830696,911329,3272738
WHSV,311777179.000000,WE CAN CORPORATION,07) Human services,990,2018,421608,921761,758168,1526553
"GIRL,WSW",202321377.000000,STRONG WOMEN STRONG GIRLS INC,07) Human services,990,2018,1016339,1049065,949232,550840
WHSV,42617734.000000,ROCKWOOD EARLY EDUCATIONAL ACADEMY INCORPORATED,07) Human services,990,2018,0,1094887,947629,495478
WHSV,113692512.000000,JULIES FAMILY LEARNING PROGRAM INC,07) Human services,990,2018,1110966,1103215,1246870,678284
WHSV,42616922.000000,NEW ENGLAND LEARNING CENTER FOR WOMEN IN TRANSITION INC N E LEARNING CENTER,07) Human services,990,2018,202341,1117360,1150914,671189
GV,510163763.000000,RESPOND INC,07) Human services,990,2018,1172621,1127802,1247519,2430260
WSNW,42104249.000000,GIRLS CLUB OF GREENFIELD INC,07) Human services,990,2018,685778,1146189,1132712,747473
"GIRL,WSW",42748244.000000,GIRLS INCORPORATED OF HOLYOKE,07) Human services,990,2018,1117720,1206599,1298925,1323232
WHSV,42566630.000000,ALLIANCE FOR CHILDREN INC,07) Human services,990,2018,15500,1218226,1181982,317352
GV,42716766.000000,WOMANSHELTER COMPANERAS INC,07) Human services,990,2018,1226419,1230091,1226854,827515
GV,222479325.000000,FINEX HOUSE INCORPORATED,07) Human services,990,2018,1232753,1232739,1050008,880350
"WHSV,WSW",42125009.000000,YOUNG WOMENS CHRISTIAN ASSOCIATION OF MALDEN,07) Human services,990,2018,281198,1346469,1280870,1407340
GV,42661054.000000,WOMEN IN TRANSITION INC ALTERNATIVE HOUSE,07) Human services,990,2018,146083,1357014,1400542,2340919
GV,237349132.000000,URBAN LEAGUE OF EASTERN MASSACHUSETTS INC,07) Human services,990,2018,1073672,1363359,1198077,1532220
GV,43290689.000000,ON THE RISE INC,07) Human services,990,2018,1353285,1411012,1249511,2769395
WHSV,461061701.000000,SMCWC - CROSSROADS HOUSING INC CROSSROADS SHELTER,07) Human services,990,2018,52765,1428877,1457675,1599091
GV,42676138.000000,JANE DOE INC A MASSACHUSETTS COALITION AGAINST SEXUAL ASSUALT,07) Human services,990,2018,1421416,1500028,1356880,622626
GEN,43287827.000000,PETTENGILL HOUSE,07) Human services,990,2018,1455358,1523883,1459486,283819
"GIRL,WSW",42104401.000000,GIRLS INCORPORATED OF GREATER LOWELL,07) Human services,990,2018,1006608,1540476,1312640,1835859
"WHSV,WSW",42103968.000000,CAMBRIDGE YOUNG WOMENS CHRISTIAN ASSOCIATION,07) Human services,990,2018,97717,1542109,1035080,5390425
"WHLTH,WHSV",42962882.000000,COMMUNITY ADOLESCENT RESOURCES AND EDUCATION CENTER INC,07) Human services,990,2018,539199,1676439,1877458,799600
GV,43103354.000000,ASIAN TASK FORCE AGAINST DOMESTIC VIOLENCE INC,07) Human services,990,2018,1698137,1686581,1669811,1111160
WHSV,42104318.000000,HOME FOR AGED WOMEN IN SALEM BROOKHOUSE HOME FOR AGED WOMEN,07) Human services,990,2018,115210,1709122,1437985,4043984
GV,813980673.000000,NATIONAL COUNCIL FOR INCARCERATED AND FORMERLY INCARCERATED WOMEN,07) Human services,990,2018,1722977,1722977,832509,913431
WSNW,42103548.000000,YOUNG WOMENS CHRISTIAN ASSOCIATION OF BOSTON INC,07) Human services,990,2018,626477,1751706,2284124,14031934.000000
GV,43458096.000000,HARBORCOV INC,07) Human services,990,2018,1727587,1797681,1764614,3217451
GV,42631789.000000,TRANSITION HOUSE INC,07) Human services,990,2018,311401,1822243,1965677,2158507
WHSV,42178889.000000,GLADYS ALLEN BRIGHAM COMMUNITY CENTER INC,07) Human services,990,2018,246761,1828761,1863112,2800926
GV,42667808.000000,DOVE INC,07) Human services,990,2018,529972,1880171,1778370,528587
GV,473272024.000000,INTERNATIONAL COMMISSION ON VIOLENCE AGAINST WOMEN AND GIRLS I,07) Human services,990,2018,1918398,1918398,393719,1621933
WSNW,42733078.000000,WOMENS INSTITUTE FOR HOUSING AND ECONOMIC DEVELOPMENT INC,07) Human services,990,2018,341170,1943006,1644207,8233926
GV,42690131.000000,SAFE PASSAGE INC,07) Human services,990,2018,1502281,1974335,1978618,3102835
"WHSV,WSW",815063201.000000,WOMENS FOUNDATION OF BOSTON INC,07) Human services,990,2018,2045438,2067204,129042,1952197
WHSV,510192418.000000,ELIZABETH STONE HOUSE INC,07) Human services,990,2018,1991231,2103077,2143084,4093192
WHSV,452947589.000000,WEEMA INTERNATIONAL INC,07) Human services,990,2018,2082911,2103587,1841520,1863381
WHSV,42921324.000000,ADOPTIONS WITH LOVE INC,07) Human services,990,2018,33043,2119288,1971530,4968473
GV,222868513.000000,SECOND STEP INC,07) Human services,990,2018,2107895,2121530,1830231,3604271
WHSV,43327968.000000,RIVERBROOK RESIDENCE INC,07) Human services,990,2018,94975,2148386,2167379,3799024
GV,42648411.000000,ABBY KELLEY FOSTER HOUSE INC,07) Human services,990,2018,1519897,2227254,1412874,6310509
GV,42735449.000000,REACH BEYOND DOMESTIC VIOLENCE INC,07) Human services,990,2018,2203333,2244598,2207961,3094630
"GIRL,WSW",42123666.000000,GIRLS INCORPORATED OF WORCESTER,07) Human services,990,2018,1721349,2322799,1729178,12406263.000000
WSNW,42123678.000000,YOUNG WOMENS CHRISTIAN ASSOCIATION OF NEWBURYPORT,07) Human services,990,2018,433082,2480031,2605749,4978942
"GV,ND",222474823.000000,JEANNE GEIGER CRISIS CENTER INC,07) Human services,990,2018,2167434,2520448,2502635,883384
GV,42584551.000000,ELIZABETH FREEMAN CENTER INC,07) Human services,990,2018,486392,2585049,2452078,1234168
GV,20588944.000000,VICTIM RIGHTS LAW CENTER INC,07) Human services,990,2018,2595034,2593109,2685732,836695
GV,42716665.000000,INDEPENDENCE HOUSE INC,07) Human services,990,2018,2618942,2653117,2437998,2073984
WHSV,42681340.000000,NEW HOPE INC,07) Human services,990,2018,352796,2782072,2710126,1684905
GV,42557022.000000,NEW BEDFORD WOMENS CENTER INC THE WOMENS CENTER,07) Human services,990,2018,2871092,2814514,2877800,2376837
"GIRL,WSW",42104250.000000,GIRLS INCORPORATED OF LYNN,07) Human services,990,2018,1941838,2837361,2562146,3880985
ND,43256236.000000,CENTER FOR WOMEN & ENTERPRISES INC,07) Human services,990,2018,2481923,2894785,3029161,1543712
WHSV,222514148.000000,WOMENS LUNCH PLACE INC,07) Human services,990,2018,2968435,2987131,2976325,4351772
GIRL,42678255.000000,SOCIEDAD LATINA INC,07) Human services,990,2018,3409023,3416059,1754185,4942261
GIRL,42150651.000000,BIG SISTER ASSOCIATION OF GREATER BOSTON INC,07) Human services,990,2018,3389118,3425499,3650652,3956087
"GIRL,WSW",42103856.000000,GIRL SCOUTS OF CENTRAL AND WESTERN MASSACHUSETTS INC,07) Human services,990,2018,286464,4183253,3941792,8734661
"WHLTH,WHSV",61622668.000000,CENTERING HEALTHCARE INSTITUTE INC FMLY CENTERING PREGNANCY & PARENTIN,07) Human services,990,2018,2378328,4509333,3930674,3140525
GV,42867965.000000,HOUSE OF HOPE INC,07) Human services,990,2018,992166,4553638,3876422,8095638
GV,42625710.000000,CASA MYRNA VASQUEZ INC,07) Human services,990,2018,4679058,5210971,4989453,4537749
WHSV,43036200.000000,ACRE FAMILY CHILD CARE INC,07) Human services,990,2018,4742808,5221586,4967923,2758710
"WHSV,WSW",42103858.000000,YWCA OF WESTERN MASSACHUSETTS,07) Human services,990,2018,111622,5823073,5862165,16620030.000000
WHSV,43201844.000000,ST MARYS CENTER FOR WOMEN AND CHILDREN,07) Human services,990,2018,3110626,8563240,7527001,14413522.000000
WSNW,42105873.000000,YWCA CENTRAL MASSACHUSETTS INC,07) Human services,990,2018,4427358,10145111.000000,7320048,8452183
GV,42582187.000000,ROSIES PLACE INC,07) Human services,990,2018,12828555.000000,12692311.000000,9996749,24666257.000000
"GIRL,WSW",42703281.000000,GIRL SCOUTS OF EASTERN MASSACHUSETTS INC,07) Human services,990,2018,1520686,14963825.000000,14917997.000000,23409846.000000,07) Human services,118716737
WINTL,43391957.000000,CHERNOBYL CHILDREN PROJECT USA INC,08) International,990,2015,1348,1348,7599,0
WINTL,412096715.000000,EMPOWER DALIT WOMEN OF NEPAL INC,08) International,990EZ,2016,7952,7952,79502,85
WINTL,263738750.000000,RUBIA,08) International,990EZ,2018,3581,8625,5915,21899
WSW,42673835.000000,LEBANESE-SYRIAN LADIES AID SOCIETY,08) International,990EZ,2018,0,8995,6715,80340
WINTL,451557934.000000,INTERNATIONAL HUMAN RIGHTS INITIATIVE,08) International,990EZ,2018,16500,16500,12341,20179
WINTL,384087274.000000,GIRL SECURITY,08) International,990EZ,2019,24950,24950,14050,10900
WINTL,471797616.000000,GIRLS THINKING GLOBAL INC,08) International,990EZ,2016,55069,70069,70069,110645
"ND,WINTL",421751736.000000,MICROLOAN FOUNDATION USA INC,08) International,990,2018,71619,71690,87235,27970
